/extra/images/IMAGE5-2.jpg,Circuit zandvoort,04/03/2023,10:51,4549x3033,3.9MB,240 dpi,24 bit,Canon 850D,EF 70-200mm f/2.8 L IS II USM,182mm,f/7.1,1/200 sec,ISO 100,/extra/images/IMAGE5-1.jpg
/extra/images/IMAGE6-2.jpg,Circuit zandvoort,04/03/2023,11:09,4274x2849,5.1MB,240 dpi,24 bit,Canon 850D,EF 70-200mm f/2.8 L IS II USM,130mm,f/2.8,1/800 sec,ISO 100,/extra/images/IMAGE6-1.jpg
/extra/images/IMAGE1-2.jpg,Circuit zandvoort,04/03/2023,11:04,6000x4000,15.1MB,240 dpi,24 bit,Canon 850D,EF 70-200mm f/2.8 L IS II USM,190mm,f/2.8,1/800 sec,ISO 100,/extra/images/IMAGE1-1.jpg
/extra/images/IMAGE2-2.jpg,Circuit zandvoort,04/03/2023,11:01,5679x3786,8.5MB,240 dpi,24 bit,Canon 850D,EF 70-200mm f/2.8 L IS II USM,160mm,f/3.5,1/800 sec,ISO 100,/extra/images/IMAGE2-1.jpg
/extra/images/IMAGE3-2.jpg,Circuit zandvoort,04/03/2023,12:21,4549x3033,6.4MB,240 dpi,24 bit,Canon 850D,EF 70-200mm f/2.8 L IS II USM,200mm,f/2.8,1/3200 sec,ISO 100,/extra/images/IMAGE3-1.jpg
/extra/images/IMAGE4-2.jpg,Circuit zandvoort,04/03/2023,13:34,6000x4000,11.1MB,240 dpi,24 bit,Canon 850D,EF 70-200mm f/2.8 L IS II USM,200mm,f/6.3,1/160 sec,ISO 100,/extra/images/IMAGE4-1.jpg
